"Acinetobacter.01","Acinetobacter.02","Actinomyces.01","Actinomyces.02","Alicyclobacillus.01","Anaerococcus.01","Anaerococcus.02","Atopobium.01","Atopobium.02","Bifidobacterium.01","Bulleidia.01","Burkholderia.01","C.Betaproteobacteria.01","C.Betaproteobacteria.02","C.Gammaproteobacteria.01","C.Gammaproteobacteria.02","C.Gammaproteobacteria.03","C.Gammaproteobacteria.04","C.Gammaproteobacteria.05","C.Gammaproteobacteria.06","C.Gammaproteobacteria.07","C.Gammaproteobacteria.08","C.Gammaproteobacteria.09","C.Gammaproteobacteria.10","C.Gammaproteobacteria.11","Campylobacter.01","Capnocytophaga.01","Carnobacterium.01","Catonella.01","Chryseobacterium.01","Corynebacterium.01","Corynebacterium.02","Dolosigranulum.01","Dyella.01","Eubacterium.01","F.Alcaligenaceae.01","F.Burkholderiaceae.01","F.Burkholderiaceae.02","F.Carnobacteriaceae.01","F.Comamonadaceae.01","F.Comamonadaceae.02","F.Enterobacteriaceae.01","F.Erysipelotrichaceae.01","F.Neisseriaceae.01","F.Pasteurellaceae.01","F.Pasteurellaceae.02","F.Prevotellaceae.01","F.Prevotellaceae.02","F.Prevotellaceae.03","F.Pseudomonadaceae.01","F.Pseudomonadaceae.02","F.Rhodocyclaceae.01","F.Xanthomonadaceae.01","Fusobacterium.01","Fusobacterium.02","Gemella.01","Gp2.01","Gp2.02","Lactobacillus.01","Marinobacter.01","Megasphaera.01","Metascardovia.01","Microbacterium.01","Mogibacterium.01","Mycoplasma.01","Neisseria.01","O.Actinomycetales.01","O.Actinomycetales.02","O.Actinomycetales.03","O.Actinomycetales.04","O.Bacteroidales.01","O.Bacteroidales.02","O.Burkholderiales.01","O.Clostridiales.01","O.Clostridiales.02","O.Clostridiales.03","O.Clostridiales.04","O.Clostridiales.05","P.Firmicutes.01","Paracoccus.01","Parvimonas.01","Parvimonas.02","Parvimonas.03","Peptoniphilus.01","Peptoniphilus.02","Peptoniphilus.03","Peptostreptococcus.01","Porphyromonas.01","Porphyromonas.02","Porphyromonas.03","Prevotella.01","Prevotella.02","Prevotella.03","Prevotella.04","Prevotella.05","Prevotella.06","Prevotella.07","Prevotella.08","Prevotella.09","Prevotella.10","Propionibacterium.01","Propionibacterium.02","Pseudomonas.01","Pseudomonas.02","Ralstonia.01","Rhizobium.01","Selenomonas.01","Selenomonas.02","Selenomonas.03","Solobacterium.01","Staphylococcus.01","Streptococcus.01","Sulfuricurvum.01","Tannerella.01","TM7_genus_incertae_sedis.01","TM7_genus_incertae_sedis.02","TM7_genus_incertae_sedis.03","TM7_genus_incertae_sedis.04","TM7_genus_incertae_sedis.05","TM7_genus_incertae_sedis.06","TM7_genus_incertae_sedis.07","TM7_genus_incertae_sedis.08","Treponema.01","Tropheryma.01","Veillonella.01","Veillonella.02"
"C.Gammaproteobacteria.07",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.509948551654816,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.439318776130676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.539222240447998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C.Gammaproteobacteria.08",0,0,0,-0.436342149972916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517799615859985,0,0,0,0,0,0,0,0,0,0.492862939834595,0,0,-0.487551867961884,0,0,0,0,0,0,0.431721121072769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.463355332612991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.459877669811249,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C.Gammaproteobacteria.09",0,0,0,0,0.67344868183136,0,0,0,0,0,0,0,0,0,0,0.442495197057724,0.462478846311569,0.761693298816681,0,0,0,0,1,0.501486539840698,0,0,0,0.486382484436035,0,0,0.563539028167725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.534990966320038,0,0,-0.592558741569519,0,-0.455241024494171,0,0,0,0,-0.431537061929703,0,0,0,0,0,0,0.581594169139862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.515711665153503,-0.566894471645355,-0.657176733016968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.499597162008286,-0.530964553356171,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C.Gammaproteobacteria.10",0,0,0,0,0.42820417881012,0,0,0,0,0,0,0,0,0,0,0.618846833705902,0.657488167285919,0.645193576812744,0,0,0,0,0.501486539840698,1,0.539276421070099,0,0,0,0,0,0.440862506628036,0,0,0,0,0,0,0,-0.511711597442627,0.473113894462585,0,0.442033469676971,0,0,-0.566684007644653,-0.469605028629303,0,0,0,0.547969996929169,0.697300434112549,0,0.484947085380554,-0.440364360809326,0,-0.482022196054459,0,0,0,0,0,0,0,0,-0.46770191192627,-0.655575633049011,-0.442243665456772,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.460962980985641,0,0,0,0,0,0,0,-0.62611985206604,0,0,-0.526480555534363,-0.61697793006897,-0.644607722759247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.461417645215988,-0.730431735515594,0,0,0,0,-0.532330334186554,0,0,0,0,0,0,0,0,0
"C.Gammaproteobacteria.11",0,0,0,0,0,0,0,0,0,0.529622316360474,0,0,0,0,0,0.507953286170959,0.454667419195175,0,0,0,0,0,0,0.539276421070099,1,0,0,0,0,0,0,0,0,0,0,0,0.527952015399933,0.446348160505295,-0.613830626010895,0,0,0.477835178375244,0,0,-0.451260983943939,0,0,0,0,0,0.521274745464325,0,0,0,0.467694133520126,0,0.531700253486633,0.543918788433075,0.738292813301086,0,0,0,0,0,-0.574387490749359,0,0,0,0,0,0,0,0,0,0,0,0,-0.434231698513031,0,0,0,0,0,0,0,0,0,0,-0.511592030525208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595317363739014,-0.492337286472321,0,0,0,0,-0.483795821666718,0,0,0,0,0,-0.552160859107971,0,0,0
"Campylobacter.01",0,0,0.438970565795898,0.72472620010376,0,0.627470314502716,0.537374258041382,0.775201320648193,0,0,0,-0.446774154901505,0,0.537374258041382,0,0,0,0,0,0,0,0,0,0,0,1,0.649654150009155,0,0,0,0,0,0.726637959480286,0,0.619900166988373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.42525652050972,0,0,0,0,0.499825090169907,0,0,0,0,0,0.596134960651398,0.422952502965927,0,0.570617318153381,0,0,0,0,0,0,0,0,0,0,0.716081500053406,0.426142245531082,0.460914939641953,0,0,0,0,0.457392513751984,0,0,0,0,0,0,0,0.430992871522903,0.700455784797668,0.423110961914062,0.424690276384354,0,0.547689974308014,0,0.473623603582382,0.612380027770996,0,0,-0.526049673557281,0,0,0,0,0,0.730726659297943,0.809571743011475,0.786449670791626,0,0,0,0,0,0.809742748737335,0,0.643162667751312,0.727995455265045,0,0.547399878501892,0,0,0,0.483373403549194,0.510760843753815,0
"Capnocytophaga.01",0,0,0.471220821142197,0,0,0,0,0.613389551639557,0,0,0,0,0,0,0,-0.442898333072662,-0.444047212600708,0,0,0,0,0,0,0,0,0.649654150009155,1,0,0,0,0,0,0.548524618148804,0,0.578238844871521,0,0,0,0,0,0,0,0,0,0,0,0.434487402439117,0,0,0,0,0,0,0,0,0,0,0,0,0,0.472679138183594,0,0,0.454150289297104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434364706277847,0.498770862817764,0.608799159526825,0,0.590848922729492,0,0,0,0,0.453673362731934,0,0,0,0,0,0.565568804740906,0.477365136146545,0,0,0,-0.543386220932007,0.43551230430603,0,0,0.699459135532379,0,0.613562762737274,0.549530267715454,0,0,0,0,0.434530079364777,0,0,0
"Carnobacterium.01",0,0,0,0,0.735597193241119,0,0,-0.452591061592102,0,0,0,0,0,0,0,0,0.497446864843369,0.438035398721695,0,0,0,0,0.486382484436035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46106219291687,0,0,0,0,0,-0.423061907291412,0,0,0,0,0,0.439492672681808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.45082899928093,0,0,0,0,0,0,0,-0.468055665493011,0,-0.454240053892136,0,0,0,0,0,0,0.461676955223083,-0.482412070035934,0.735084354877472,0,0,0,0,0,0,0,0.637716114521027,0,0.530632972717285,0,0,0,0,0,0,0,0,0,0,0,0,0
"Catonella.01",0,0,0.56420224905014,0.474664568901062,0,0,0.451166868209839,0,0,0,0,0,0.647352457046509,0,0,0,0,-0.434530079364777,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.618650138378143,0,0.429667681455612,0,0,0,0,0,0,0,0,0,0,0.595028042793274,0.631929516792297,0,0,0,0,0,0,0,0,0,0,0,0,0,0.452102333307266,0,0,0,0,0.465349763631821,0,0,0,0.589757800102234,0,0,0,0,0.492661833763123,0,0,0.491185367107391,0,0,0,0,0.498485565185547,0,0,0,0,0,0,0,0,0,0.45157864689827,0,0.632002592086792,0.524823546409607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.658145725727081,0,0,0,0,0.432191550731659,0,0,0.424470573663712,0,0,0.507240295410156,0,0,0.48254382610321
"Chryseobacterium.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.527030467987061,0,0,0.62641304731369,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.549631059169769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.422947287559509,0,0,0,0,0,0,0,0,0.685833036899567,0,0,0,0,0,0,0,0.568850994110107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.430630177259445,0,0,0,0,0,0,0,0,0,0,0,0,0.544172823429108,0,0,0,0,0,0,0,0,0,0
"Corynebacterium.01",0,0,0,-0.513429641723633,0.580152869224548,0,0,0,0,0,0,0,0,0,0,0.53480476140976,0,0.591819643974304,0,0,0,0,0.563539028167725,0.440862506628036,0,0,0,0,0,0,1,0.543519973754883,-0.427982062101364,0,0,0,0,0,0,0.586207270622253,0,0.509903788566589,0,0,0,0,0,0,0,0.460712552070618,0,0,0,-0.51158881187439,0,0,0,0,0,0,-0.60062438249588,-0.530963540077209,0,0,0,0,0,0.812401831150055,0,0,0,0,0,0,0,-0.427445292472839,0,0,0,0,0,-0.466038882732391,0,0.509903788566589,0,0,0,0,0,0,0,-0.478371679782867,-0.544375717639923,-0.608375787734985,0,0,0,0,0,0,0.577162623405457,0,0,0,0,0,0,-0.636622130870819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Corynebacterium.02",0,0,0,0,0,0,0,0,0,0,0,0,0.526021659374237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.543519973754883,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.428499937057495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Dolosigranulum.01",0,0,0.558654367923737,0.735317826271057,0,0.458062291145325,0.707624733448029,0.585398018360138,0,0,0,0,0,0.478987842798233,0,0,0,-0.555795729160309,0,0,0,0,0,0,0,0.726637959480286,0.548524618148804,0,0.618650138378143,0,-0.427982062101364,0,1,0,0,0,0,0,0,-0.441533982753754,0,0,0,0.505864024162292,0,0.494167178869247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.590208053588867,0.47056058049202,0,0,0,0,0,0,0.465221613645554,0.555625796318054,0,0,0,0,0.583282887935638,0.530288457870483,0.617461621761322,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621656477451324,0.48377713561058,0.579549908638,0.561470329761505,0.838275253772736,0,0.607365310192108,0,0,0.427257150411606,-0.511711597442627,0,0,0,0,0,0.598940670490265,0.675146222114563,0.774585127830505,0,0,0.620486855506897,0,0,0.655575633049011,0,0.551634609699249,0.676201462745667,0,0,0,0,0,0.450039893388748,0.558496654033661,0
"Dyella.01",-0.620701134204865,0,0,0,0,0,0,0,0,0,0,0.448268681764603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.434160858392715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.496170431375504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Eubacterium.01",0,0,0,0,0,0,0,0.455569505691528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.619900166988373,0.578238844871521,0,0.429667681455612,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.722630381584167,0,0,0.491099923849106,0,0,0,0,0,0,0,0,0,0,0.529981851577759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438012301921844,0,0,0,0,0,0,0,0,0,0,0.500927865505219,0,0,0.426404118537903,0,0,0,0,0,0.61229944229126,0,0,0,0,0,0,0,0,0,0,0.681781649589539
"F.Alcaligenaceae.01",0,0,-0.438859105110168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.562958776950836,0,0,0,0,0,0,0,-0.529678106307983,0,0,0,0,0.659700691699982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.540952205657959,0,-0.537648260593414,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.654432535171509,0,0,0,0,0,-0.578126072883606,-0.547298550605774,0,0,0,0,0,0,0,0,-0.499152392148972,0,-0.56275749206543,0,0,0,-0.504486620426178,0,0,0.503105580806732,0,0,0,-0.457046389579773,0,0,0,0,0,0
"F.Burkholderiaceae.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.574455440044403,0.575663566589355,0,0.53933984041214,0,0,0,0,0,0.527952015399933,0,0,0,0,0,0,0,0,0,0,0,1,0.86976146697998,0,0,0,0,0,0,0,0,-0.616819858551025,0,0,0.554498434066772,0.623987853527069,0,0,-0.476060152053833,0,0,0.480223000049591,0.754537582397461,0.45809417963028,0.499283879995346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462559908628464,0,0,0,-0.601501047611237,0,0,0,0,0,0,0,0,0,0,0,0,0,0.471766233444214,0,0.486920833587646,0,0,0,0,0,0.491747796535492,-0.460372477769852,0,0,0,0,0,0,0.513733148574829,0,0,0.446813821792603,-0.761543571949005,0,0,0
"F.Burkholderiaceae.02",0,0,0,0,0,0,0,0,0.454223483800888,0,0,0,-0.439894795417786,0,0,0,0.472974359989166,0,0.453411132097244,0,0,0,0,0,0.446348160505295,0,0,0,0,0,0,0,0,0,0,0,0.86976146697998,1,0,0,0,0,0,0,-0.471233159303665,0,-0.507578790187836,0,0,0.47364667057991,0.603450059890747,0,0,-0.508642196655273,0,0,0.52129864692688,0.644412636756897,0,0.485344499349594,0,0,0,0,0,-0.445891559123993,0,0,0,0,0,0,0,0,0,0,0,0,0.428755640983582,0,0,0,0,0,0,0,0,0,-0.516181766986847,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453132033348083,0,0,0,0,0,0,0,0,0,0,0,0,0,0.484059035778046,0,0,0.623039722442627,-0.689940273761749,0,0,0
"F.Carnobacteriaceae.01",0,0,0,0,0,0,0,0,0,0,0,0,0.616084039211273,0,0,0,0,0,0,0,0,0,0,-0.511711597442627,-0.613830626010895,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.448194354772568,0,0.541501998901367,0.513269364833832,0.474442273378372,0,0,0,-0.459581971168518,0,0,0,-0.500436842441559,0.491951435804367,0,0,-0.601102769374847,0,0,0,0,0,0.545681416988373,0.646527409553528,0.433210968971252,0,0,0,0,0,0,0,0,0,0,0.642998158931732,0,0,0,0,0.520709633827209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.524562418460846,0,0,0,0,0,0,0,0,0,0,0,0,0,0.449511796236038
"F.Comamonadaceae.01",0,0,-0.548432648181915,-0.61338609457016,0,0,-0.469875127077103,0,0,0,0,0,0,-0.486524254083633,0,0.527416944503784,0.519502878189087,0,0,0,0,0,0,0.473113894462585,0,0,0,0,0,0,0.586207270622253,0,-0.441533982753754,0,0,0.562958776950836,0,0,0,1,0,0.45392906665802,0,0,0,0,0,0,0,0.559570848941803,0,0,0.678904294967651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.612648248672485,0,0,-0.639864921569824,-0.438955098390579,0,0,0,0,0,0,0,0,0,0,0,0,-0.477973312139511,-0.570863902568817,-0.508895814418793,-0.543760597705841,-0.488977134227753,0,0,-0.463093817234039,-0.468038618564606,0,0,0.71993225812912,0,0,0.444507211446762,0,0,-0.570379137992859,-0.610238552093506,-0.508242130279541,0,0,0,0,0,-0.51665723323822,0,-0.461451590061188,-0.475653082132339,0,0,0,0,0,0,-0.63184642791748,0
"F.Comamonadaceae.02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549631059169769,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.483604431152344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.448325425386429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Enterobacteriaceae.01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465761184692383,0,0,0,0,0,0,0,0.442033469676971,0.477835178375244,0,0,0,0,0,0.509903788566589,0,0,0,0,0,0,0,0,0.45392906665802,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.620245158672333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.532860636711121,0,0.438596487045288,0,0,0,0,0,0,0,0,0,0,0,-0.444621831178665,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.51158881187439,0,0,0,0,-0.577891051769257,0,0,0,0,0,0,0,0,0
"F.Erysipelotrichaceae.01",0,0,0,0,0,0,0,0,0,0,0,0.466179698705673,-0.434314608573914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434160858392715,0,0,0,0,-0.448194354772568,0,0,0,1,0,0,0,-0.554104566574097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.453990906476974,0,0,0,0,0,0,0,0.455233097076416,0,0,0,0,0,0,0,0,-0.435883015394211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.446162104606628,0,0,0,0,0,0,0,0,0
"F.Neisseriaceae.01",0,0,0,0,0,0.53274792432785,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.505864024162292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.643289804458618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.437689989805222,0,0,0,0,0,0,0,0,0.427551418542862,0,0,0,0.478307217359543,0,0,0,0
"F.Pasteurellaceae.01",0,0,0,0,0,0,0,0,-0.506163060665131,0,0,0,0.5470010638237,0,0,0,0,0,0,0,0,0,0,-0.566684007644653,-0.451260983943939,0,0,0,0,0,0,0,0,0,0,0,0,-0.471233159303665,0.541501998901367,0,0,0,0,0,1,0,0.576108455657959,0,0,0,-0.583946108818054,0,0,0,-0.555976688861847,0.482349634170532,0,0,-0.438533097505569,0,0,0,0,0.454862534999847,0.466497361660004,0.845285177230835,0.484608888626099,0,0,0,0,0,0,0,0,0,0,0.573313593864441,0,0,0.448460906744003,0,0,0,0,-0.431410640478134,0,0,0.573167979717255,0,0,0,0,0,0,0,0,0,0,0,0,-0.44347807765007,0,0,0,0,0,0,0,0,0,0.442123085260391,0,0,0,0,0,0,0,0,0.564836800098419,-0.530425608158112,0.627494513988495,0,0,0.422963440418243
"F.Pasteurellaceae.02",0,0,0.462581217288971,0,0,0,0.520439147949219,0,0,0,0,0,0.738961040973663,0,0,-0.527416944503784,-0.607688367366791,0,0,0,0,0,0,-0.469605028629303,0,0,0,0,0.595028042793274,0,0,0,0.494167178869247,0,0,0,0,0,0.513269364833832,0,0,0,0,0,0,1,0.637108206748962,0,0,-0.455674767494202,-0.544375717639923,0,0,0.485036700963974,0,0.511719882488251,0,0,0,0,0,0,0,0,0,0.507622838020325,0,-0.443505167961121,0,0.43232136964798,0,0,0,0,0,0,0.459611803293228,0.54924076795578,0,0,0,0,0.463992714881897,0,0,0,0,0,0.740270674228668,0,0,0.529229044914246,0.470355719327927,0.460712552070618,0,0.541363179683685,0.590578019618988,0,0,0.45260939002037,0,0,0,0,0,0,0,0,0.493477582931519,0,0,0.667984187602997,0,0,0,0,0.559164106845856,0.564554929733276,0,0.424069613218307,0,0,0.568436205387115,0,0.491812527179718,0
"F.Prevotellaceae.01",0,0,0,0,0,0,0,0,0,0,0,0,0.815918803215027,0,0,-0.439920991659164,0,0,0,0,0,0,0,0,0,0,0.434487402439117,0,0.631929516792297,0,0,0,0,0,0,0,-0.616819858551025,-0.507578790187836,0.474442273378372,0,0,0,-0.554104566574097,0,0.576108455657959,0.637108206748962,1,0,0,0,-0.454622715711594,0,0,0,0,0,0,0,0,-0.43089970946312,0,0,0,0.619719326496124,0,0.61677497625351,0,0,0,0,0,0,0,0,0,0,0,0.560802042484283,0,0,0,0,0,0,0,0,0,0,0.572474181652069,0,0,0,0,0,0,0.571765065193176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.462581217288971,0,0,0,0,0.438135594129562,0,0,0,0,0,0.647552728652954,0,0,0
"F.Prevotellaceae.02",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.517799615859985,0,0,0,0,0,0.46106219291687,0,0,0,0,0,0,0,-0.529678106307983,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.533785879611969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.477079808712006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"F.Prevotellaceae.03",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.549474537372589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.468800067901611,0,0,0,0.46955731511116,0,0,0,0,0,0,0,0,0,0.508177936077118,0,0,0,0,0,0,0,0,0.424232721328735,0,0,0,0,0,0,0.554974615573883,0,0,0,0,0,0,0,0,0,0,0,0,0,0.595445156097412,0,0,0,0,0,0,0,0,0.457911163568497,0,0,0,0,0,0.466597616672516,0,0,0,0.472070127725601,0,0,0.592231273651123,0,0,0,0,0,0
"F.Pseudomonadaceae.01",0,0,-0.607737958431244,-0.506071746349335,0,0,0,0,0,0,0,0.707509875297546,0,0,0,0.716224312782288,0.811193287372589,0.713810503482819,0.63932466506958,0.673543691635132,0,0,0,0.547969996929169,0,-0.42525652050972,0,0,0,0,0.460712552070618,0,0,0,0,0,0.554498434066772,0.47364667057991,0,0.559570848941803,0,0,0,0,0,-0.455674767494202,0,0,0,1,0.868853032588959,0,0,-0.693958222866058,0,-0.510590255260468,0.465234905481339,0.624577820301056,0,0,-0.605152547359467,0,0,-0.433283537626266,-0.508958399295807,-0.448898941278458,0,0.537771284580231,0,0,0,0,0,0,0,-0.633500993251801,0,0,0,0,0,0,0,0,0,0,0,0,-0.633621513843536,-0.71208268404007,0,-0.631460070610046,-0.675889313220978,-0.673262178897858,0,-0.567452967166901,0,0,0,0,0.553924322128296,0,0.444884389638901,0,0,0,0,-0.426026344299316,0,0,0.642010152339935,-0.616036117076874,0,-0.604988396167755,0,0.550536394119263,0,0,0.440268725156784,0,-0.431643813848495,0,-0.62522304058075,0,-0.686053097248077,0
"F.Pseudomonadaceae.02",0,0,-0.481764376163483,0,0.446706414222717,0,0,0,0,0,0,0.668739855289459,-0.469955325126648,0,0,0.700056612491608,0.858517289161682,0.786250293254852,0.641189813613892,0.677731335163116,0,0,0.534990966320038,0.697300434112549,0.521274745464325,0,0,0,0,0,0,0,0,0,0,0,0.623987853527069,0.603450059890747,-0.459581971168518,0,0,0,0,0,-0.583946108818054,-0.544375717639923,-0.454622715711594,0,0,0.868853032588959,1,0,0,-0.801018059253693,0,-0.706813931465149,0.468024909496307,0.51247239112854,0.467988878488541,0.4493707716465,0,0,0,0,-0.651996910572052,-0.624647080898285,-0.536047697067261,0.491761773824692,0,0,0,0,0,0,0,0,0,0,0,0,-0.562058448791504,0,0,0,0,0,0,0,-0.725121200084686,-0.509534120559692,0,-0.612949073314667,-0.650650501251221,-0.671760022640228,0,-0.44996440410614,0,0,0,0,0,0,0.535936594009399,0,0,0,0,0,0,0,0.632561147212982,-0.719616055488586,0,-0.471219748258591,0,0.469757229089737,0,0,0.467988878488541,0,0,0.460768640041351,-0.755550742149353,0,-0.577162623405457,0
"F.Rhodocyclaceae.01",0,-0.536159932613373,0,0,0,0,0,0,0,0,0,0,0,0,0.507899284362793,0,0,0,0,0.439398854970932,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.427327394485474,0,-0.505782723426819,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.507366299629211,0,0,0,0,0,0,0,0,0,0,0,0,0,0.610467672348022,0,0,0,0,-0.49225589632988,0,0,0,0,0
